case	method	case_type	variant	agent_config	num_envs	probe_rc	probe_ok	probe_timeout	long_rc	long_ok	long_timeout	long_mode	long_max_samples	long_budget_hours	long_budget_target_sec	long_budget_elapsed_sec	long_budget_reached	long_budget_signal	long_stop_reason	alloc_profile_used	alloc_variant	alloc_num_envs	alloc_agent_config	alloc_source	test_rc	test_ok	viz_rc	viz_ok	probe_elapsed_sec	long_elapsed_sec	test_elapsed_sec	viz_elapsed_sec	stage_elapsed_sec	final_ok	note	out_dir	probe_out_dir	long_out_dir	probe_train_log	long_train_log	test_log	viz_log
ase_getup_humanoid_sword_shield_args.txt	ase	trainable	default	data/agents/ase_humanoid_agent.yaml	4096	1	0	0	-1	0	0	time_budget	0	8.0	28800	0.0	0	SIGINT		0		-1		auto	-1	0	-1	0	11.26	0.0	0.0	0.0	11.26	0	probe_nccl	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_getup_humanoid_sword_shield_args/default_e4096	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_getup_humanoid_sword_shield_args/default_e4096/probe_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_getup_humanoid_sword_shield_args/default_e4096/long_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_getup_humanoid_sword_shield_args/default_e4096/probe_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_getup_humanoid_sword_shield_args/default_e4096/long_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_getup_humanoid_sword_shield_args/default_e4096/test.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_getup_humanoid_sword_shield_args/default_e4096/viz.log
ase_heading_humanoid_sword_shield_args.txt	ase	trainable	default	data/agents/ase_hrl_humanoid_agent.yaml	4096	1	0	0	-1	0	0	time_budget	0	8.0	28800	0.0	0	SIGINT		0		-1		auto	-1	0	-1	0	6.55	0.0	0.0	0.0	6.55	0	probe_nccl	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_heading_humanoid_sword_shield_args/default_e4096	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_heading_humanoid_sword_shield_args/default_e4096/probe_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_heading_humanoid_sword_shield_args/default_e4096/long_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_heading_humanoid_sword_shield_args/default_e4096/probe_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_heading_humanoid_sword_shield_args/default_e4096/long_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_heading_humanoid_sword_shield_args/default_e4096/test.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_heading_humanoid_sword_shield_args/default_e4096/viz.log
ase_humanoid_args.txt	ase	trainable	default	data/agents/ase_humanoid_agent.yaml	4096	1	0	0	-1	0	0	time_budget	0	8.0	28800	0.0	0	SIGINT		0		-1		auto	-1	0	-1	0	7.64	0.0	0.0	0.0	7.65	0	probe_nccl	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_args/default_e4096	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_args/default_e4096/probe_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_args/default_e4096/long_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_args/default_e4096/probe_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_args/default_e4096/long_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_args/default_e4096/test.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_args/default_e4096/viz.log
ase_humanoid_sword_shield_args.txt	ase	trainable	default	data/agents/ase_humanoid_agent.yaml	4096	1	0	0	-1	0	0	time_budget	0	8.0	28800	0.0	0	SIGINT		0		-1		auto	-1	0	-1	0	6.35	0.0	0.0	0.0	6.35	0	probe_nccl	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_sword_shield_args/default_e4096	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_sword_shield_args/default_e4096/probe_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_sword_shield_args/default_e4096/long_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_sword_shield_args/default_e4096/probe_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_sword_shield_args/default_e4096/long_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_sword_shield_args/default_e4096/test.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_humanoid_sword_shield_args/default_e4096/viz.log
ase_location_humanoid_sword_shield_args.txt	ase	trainable	default	data/agents/ase_hrl_humanoid_agent.yaml	4096	1	0	0	-1	0	0	time_budget	0	8.0	28800	0.0	0	SIGINT		0		-1		auto	-1	0	-1	0	6.44	0.0	0.0	0.0	6.45	0	probe_nccl	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_location_humanoid_sword_shield_args/default_e4096	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_location_humanoid_sword_shield_args/default_e4096/probe_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_location_humanoid_sword_shield_args/default_e4096/long_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_location_humanoid_sword_shield_args/default_e4096/probe_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_location_humanoid_sword_shield_args/default_e4096/long_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_location_humanoid_sword_shield_args/default_e4096/test.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_location_humanoid_sword_shield_args/default_e4096/viz.log
ase_reach_humanoid_sword_shield_args.txt	ase	trainable	default	data/agents/ase_hrl_humanoid_agent.yaml	4096	1	0	0	-1	0	0	time_budget	0	8.0	28800	0.0	0	SIGINT		0		-1		auto	-1	0	-1	0	6.3	0.0	0.0	0.0	6.3	0	probe_nccl	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_reach_humanoid_sword_shield_args/default_e4096	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_reach_humanoid_sword_shield_args/default_e4096/probe_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_reach_humanoid_sword_shield_args/default_e4096/long_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_reach_humanoid_sword_shield_args/default_e4096/probe_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_reach_humanoid_sword_shield_args/default_e4096/long_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_reach_humanoid_sword_shield_args/default_e4096/test.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_reach_humanoid_sword_shield_args/default_e4096/viz.log
ase_strike_humanoid_sword_shield_args.txt	ase	trainable	default	data/agents/ase_hrl_humanoid_agent.yaml	4096	1	0	0	-1	0	0	time_budget	0	8.0	28800	0.0	0	SIGINT		0		-1		auto	-1	0	-1	0	6.29	0.0	0.0	0.0	6.3	0	probe_nccl	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_strike_humanoid_sword_shield_args/default_e4096	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_strike_humanoid_sword_shield_args/default_e4096/probe_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_strike_humanoid_sword_shield_args/default_e4096/long_train	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_strike_humanoid_sword_shield_args/default_e4096/probe_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_strike_humanoid_sword_shield_args/default_e4096/long_train.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_strike_humanoid_sword_shield_args/default_e4096/test.log	/root/Project/MimicKit-ase-fullchain/output/train/ase_7case_l2_20260312_234511/runs/ase_strike_humanoid_sword_shield_args/default_e4096/viz.log
