root	case	variant	case_type	case_kind	status	visual_kind	char_file	mesh_detected	frames	frame_stride	expected_image_count	image_count	resumed	dry_run	arg_file	model_file	env_config	engine_config	agent_config	llc_model_file	motion_id	motion_file	source_pack	category	train_enabled	view_enabled	out_dir	out_dir_rel	render_dir	render_meta	error
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Atk_SlashDown_Motion	nontrainable	dummy	ok	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	0	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Atk_SlashDown_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Atk_SlashDown_Motion	data/motions/reallusion/RL_Avatar_Atk_SlashDown_Motion.pkl	sword_shield_moves	slash	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashDown_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashDown_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashDown_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashDown_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Atk_SlashLeft_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Atk_SlashLeft_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Atk_SlashLeft_Motion	data/motions/reallusion/RL_Avatar_Atk_SlashLeft_Motion.pkl	sword_shield_moves	slash	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashLeft_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashLeft_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashLeft_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashLeft_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Atk_SlashRight_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Atk_SlashRight_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Atk_SlashRight_Motion	data/motions/reallusion/RL_Avatar_Atk_SlashRight_Motion.pkl	sword_shield_moves	slash	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashRight_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashRight_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashRight_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashRight_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Atk_SlashUp_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Atk_SlashUp_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Atk_SlashUp_Motion	data/motions/reallusion/RL_Avatar_Atk_SlashUp_Motion.pkl	sword_shield_moves	slash	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashUp_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashUp_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashUp_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_SlashUp_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Atk_Spin_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Atk_Spin_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Atk_Spin_Motion	data/motions/reallusion/RL_Avatar_Atk_Spin_Motion.pkl	sword_shield_moves	slash	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_Spin_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_Spin_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_Spin_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_Spin_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Atk_Stab_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Atk_Stab_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Atk_Stab_Motion	data/motions/reallusion/RL_Avatar_Atk_Stab_Motion.pkl	sword_shield_moves	stab	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_Stab_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_Stab_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_Stab_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Atk_Stab_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Counter_Atk01_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Counter_Atk01_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Counter_Atk01_Motion	data/motions/reallusion/RL_Avatar_Counter_Atk01_Motion.pkl	sword_shield_stunts	counter	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk01_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk01_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk01_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk01_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Counter_Atk02_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Counter_Atk02_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Counter_Atk02_Motion	data/motions/reallusion/RL_Avatar_Counter_Atk02_Motion.pkl	sword_shield_stunts	counter	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk02_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk02_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk02_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk02_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Counter_Atk03_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Counter_Atk03_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Counter_Atk03_Motion	data/motions/reallusion/RL_Avatar_Counter_Atk03_Motion.pkl	sword_shield_stunts	counter	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk03_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk03_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk03_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk03_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Counter_Atk04_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Counter_Atk04_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Counter_Atk04_Motion	data/motions/reallusion/RL_Avatar_Counter_Atk04_Motion.pkl	sword_shield_stunts	counter	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk04_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk04_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk04_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk04_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Counter_Atk05_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Counter_Atk05_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Counter_Atk05_Motion	data/motions/reallusion/RL_Avatar_Counter_Atk05_Motion.pkl	sword_shield_stunts	counter	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk05_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk05_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk05_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Counter_Atk05_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Dodge_Backward_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Dodge_Backward_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Dodge_Backward_Motion	data/motions/reallusion/RL_Avatar_Dodge_Backward_Motion.pkl	sword_shield_stunts	dodge	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodge_Backward_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodge_Backward_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodge_Backward_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodge_Backward_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Dodgle_Left_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Dodgle_Left_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Dodgle_Left_Motion	data/motions/reallusion/RL_Avatar_Dodgle_Left_Motion.pkl	sword_shield_stunts	dodge	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodgle_Left_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodgle_Left_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodgle_Left_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodgle_Left_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Dodgle_Right_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Dodgle_Right_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Dodgle_Right_Motion	data/motions/reallusion/RL_Avatar_Dodgle_Right_Motion.pkl	sword_shield_stunts	dodge	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodgle_Right_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodgle_Right_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodgle_Right_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Dodgle_Right_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Fall_Backward_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Fall_Backward_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Fall_Backward_Motion	data/motions/reallusion/RL_Avatar_Fall_Backward_Motion.pkl	sword_shield_stunts	fall	false	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Backward_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Backward_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Backward_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Backward_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Fall_Left_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Fall_Left_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Fall_Left_Motion	data/motions/reallusion/RL_Avatar_Fall_Left_Motion.pkl	sword_shield_stunts	fall	false	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Left_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Left_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Left_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Left_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Fall_Right_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Fall_Right_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Fall_Right_Motion	data/motions/reallusion/RL_Avatar_Fall_Right_Motion.pkl	sword_shield_stunts	fall	false	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Right_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Right_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Right_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_Right_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Fall_SpinLeft_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Fall_SpinLeft_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Fall_SpinLeft_Motion	data/motions/reallusion/RL_Avatar_Fall_SpinLeft_Motion.pkl	sword_shield_stunts	fall	false	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_SpinLeft_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_SpinLeft_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_SpinLeft_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_SpinLeft_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Fall_SpinRight_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Fall_SpinRight_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Fall_SpinRight_Motion	data/motions/reallusion/RL_Avatar_Fall_SpinRight_Motion.pkl	sword_shield_stunts	fall	false	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_SpinRight_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_SpinRight_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_SpinRight_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Fall_SpinRight_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Idle_Alert(0)_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Idle_Alert(0)_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Idle_Alert(0)_Motion	data/motions/reallusion/RL_Avatar_Idle_Alert(0)_Motion.pkl	sword_shield_moves	idle	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Idle_Alert(0)_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Idle_Alert(0)_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Idle_Alert(0)_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Idle_Alert(0)_Motion/render/render_meta.json	
case_ase_reallusion_motion_library_smoke_20260312_143511	view_motion_humanoid_sword_shield_args.txt	RL_Avatar_Idle_Alert_Motion	nontrainable	dummy	skipped_resume	geom	/root/Project/MimicKit/data/assets/sword_shield/humanoid_sword_shield.xml	0	300	5	60	60	1	0	/root/Project/MimicKit/args/view_motion_humanoid_sword_shield_args.txt		/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/generated_envs/RL_Avatar_Idle_Alert_Motion.yaml	/root/Project/MimicKit/data/engines/newton_engine.yaml			RL_Avatar_Idle_Alert_Motion	data/motions/reallusion/RL_Avatar_Idle_Alert_Motion.pkl	sword_shield_moves	idle	true	true	/root/Project/MimicKit/output/train/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Idle_Alert_Motion	runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Idle_Alert_Motion	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Idle_Alert_Motion/render	/root/Project/MimicKit/output/img/case_ase_reallusion_motion_library_smoke_20260312_143511/runs/view_motion_humanoid_sword_shield_args/RL_Avatar_Idle_Alert_Motion/render/render_meta.json	
